text_length,word_count,avg_word_length,max_token_length,uppercase_ratio,digit_ratio,punct_ratio,line_count,non_ascii_ratio,zero_width_count,url_count,trigger_keyword_count,role_keyword_count,delimiter_marker_count,has_base64_blob,label,family_l2,technique_l3,target_delta,objective,domain,multi_turn,obfuscation,language,carrier,template_group,source
214,38,4.579,11,0.075,0.0234,0.0421,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
113,13,7.692,26,0.0357,0.0708,0.0619,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
136,22,5.227,12,0.0179,0.0,0.0221,2,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
84,14,5.0,8,0.1159,0.0,0.0119,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,document,syn_benign,synthetic
239,38,5.237,16,0.0533,0.0586,0.0628,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
185,27,5.852,11,0.0676,0.0162,0.0378,5,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
151,28,4.393,9,0.0252,0.0132,0.0132,3,0.0,0,0,1,1,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
93,15,5.2,9,0.0395,0.0,0.0215,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
107,15,6.133,12,0.0225,0.0,0.028,3,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
151,26,4.808,11,0.0331,0.0,0.0265,3,0.0,0,0,3,1,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
125,20,5.25,11,0.0333,0.072,0.04,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
226,36,5.194,13,0.0393,0.0,0.0398,10,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
117,17,5.882,13,0.0349,0.0769,0.0342,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
266,36,6.389,13,0.0227,0.0,0.0376,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
196,33,4.939,13,0.026,0.0102,0.0357,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
235,35,5.657,13,0.0526,0.0596,0.0511,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,support_ticket,syn_benign,synthetic
167,19,7.842,35,0.0244,0.0,0.1557,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,html_metadata,syn_benign,synthetic
183,27,5.778,12,0.0272,0.0219,0.0273,3,0.0,0,0,6,1,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
148,23,5.435,10,0.0244,0.0,0.0135,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
266,36,6.389,13,0.0226,0.0,0.0338,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
239,37,5.405,12,0.0517,0.0586,0.046,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,support_ticket,syn_benign,synthetic
154,28,4.536,10,0.055,0.039,0.0779,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,code_comment,syn_benign,synthetic
160,20,7.05,35,0.0259,0.0,0.1562,6,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,html_metadata,syn_benign,synthetic
167,26,5.423,10,0.0157,0.0,0.0838,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
164,21,6.762,22,0.0813,0.0488,0.0671,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,calendar_invite,syn_benign,synthetic
204,32,5.312,12,0.0633,0.0098,0.049,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
88,15,4.867,9,0.1538,0.0455,0.0455,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
293,40,6.325,14,0.0205,0.0,0.0307,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
120,20,5.0,11,0.0357,0.075,0.05,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
102,16,5.438,13,0.0247,0.0196,0.0392,2,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
136,24,4.667,11,0.028,0.0,0.0368,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
143,19,6.526,16,0.0938,0.049,0.1469,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,api_response,syn_benign,synthetic
89,16,4.562,11,0.0423,0.0,0.0225,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
184,27,5.852,12,0.0129,0.0,0.0163,2,0.0,0,0,6,1,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
92,16,4.75,8,0.0267,0.0,0.0109,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
97,15,5.467,9,0.0548,0.0412,0.0515,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
107,15,6.133,11,0.0488,0.0374,0.0561,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
181,30,5.033,11,0.0226,0.0608,0.0331,3,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
133,18,6.389,16,0.027,0.0,0.0301,3,0.0,0,0,2,4,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
170,26,5.538,11,0.0231,0.0,0.0824,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
130,17,6.647,16,0.0182,0.0,0.0231,3,0.0,0,0,2,4,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
151,18,7.444,35,0.0275,0.0,0.1656,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,html_metadata,syn_benign,synthetic
120,20,5.0,11,0.0353,0.075,0.0417,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
154,26,4.923,9,0.0163,0.013,0.0195,3,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
104,17,5.118,10,0.0244,0.0192,0.0288,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
189,28,5.75,10,0.06,0.0159,0.0423,5,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
297,48,5.146,14,0.038,0.0135,0.0202,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
105,15,6.067,13,0.0233,0.0,0.0476,2,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
89,15,5.0,10,0.1096,0.0,0.0225,2,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
206,39,4.205,9,0.0573,0.0049,0.0291,10,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
104,17,5.118,9,0.0233,0.0,0.0096,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
134,15,8.0,21,0.0194,0.0,0.1194,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,tool_output,syn_benign,synthetic
96,16,5.062,10,0.0253,0.0,0.0208,2,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
246,37,5.649,12,0.0248,0.0,0.0285,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,web_page,syn_benign,synthetic
230,35,5.514,12,0.0542,0.0609,0.0522,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,support_ticket,syn_benign,synthetic
132,20,5.6,13,0.0306,0.0682,0.0303,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
208,30,5.933,13,0.0184,0.0433,0.024,3,0.0,0,0,6,1,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
174,27,5.444,13,0.0231,0.0517,0.0402,3,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
174,21,7.238,22,0.0758,0.046,0.069,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,calendar_invite,syn_benign,synthetic
199,32,5.219,14,0.0255,0.0101,0.0402,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
93,14,5.643,13,0.027,0.0,0.0538,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
103,15,5.867,13,0.0238,0.0,0.0388,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
89,15,4.933,8,0.0282,0.0,0.0337,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
90,15,5.0,13,0.029,0.0222,0.0444,3,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
164,23,6.174,12,0.0145,0.0,0.0244,2,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
219,39,4.564,11,0.0732,0.0228,0.0411,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
194,29,5.621,14,0.0329,0.0103,0.0464,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
185,24,6.25,19,0.0149,0.0,0.0811,4,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,en,code_comment,syn_benign,synthetic
105,17,5.176,9,0.05,0.0381,0.0381,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
92,13,6.077,12,0.0556,0.0326,0.0435,3,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
130,19,5.842,11,0.0323,0.0692,0.0615,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
136,18,6.556,14,0.0556,0.0441,0.0294,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
125,17,6.412,12,0.019,0.0,0.032,2,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
121,22,4.5,10,0.0316,0.0,0.0331,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
111,15,6.4,16,0.0333,0.009,0.036,4,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
190,29,5.552,10,0.0327,0.0105,0.0316,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
267,43,5.209,12,0.023,0.0,0.0262,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
107,19,4.684,10,0.023,0.0,0.0187,2,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
214,39,4.436,11,0.0755,0.0234,0.0421,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
125,21,4.952,13,0.0341,0.072,0.048,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
100,15,5.667,11,0.0617,0.0,0.04,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
129,22,4.864,11,0.0196,0.0,0.0388,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
107,18,4.944,11,0.046,0.0,0.0187,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
197,28,6.036,12,0.0312,0.0102,0.0355,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
233,34,5.794,10,0.0749,0.0172,0.0258,7,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
74,12,5.167,9,0.0333,0.0,0.027,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
172,25,5.88,13,0.0226,0.0523,0.0233,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
103,15,5.867,11,0.0241,0.0,0.0485,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
162,23,6.043,12,0.0147,0.0,0.0185,3,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
101,15,5.733,12,0.0253,0.0198,0.0495,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
150,22,5.818,16,0.09,0.0467,0.14,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,api_response,syn_benign,synthetic
103,17,5.059,11,0.0482,0.0,0.0291,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
163,22,5.909,12,0.0309,0.0061,0.1963,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,tool_output,syn_benign,synthetic
94,14,5.714,14,0.0274,0.0213,0.0532,3,0.0,0,0,0,3,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
251,42,4.929,13,0.05,0.0558,0.0478,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
129,19,5.789,12,0.0192,0.0,0.0465,3,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
111,14,6.929,26,0.0247,0.0721,0.0631,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
257,34,6.559,16,0.029,0.0233,0.0389,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,rag_chunk,syn_benign,synthetic
171,27,5.333,11,0.0154,0.0,0.0819,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
99,18,4.5,8,0.0256,0.0,0.0303,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
144,27,4.37,10,0.06,0.0417,0.0833,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,code_comment,syn_benign,synthetic
172,26,5.615,12,0.014,0.0,0.0174,3,0.0,0,0,6,1,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
173,31,4.581,8,0.0296,0.0116,0.0289,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
242,35,5.857,13,0.0621,0.0579,0.0537,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
129,22,4.864,11,0.0198,0.0155,0.031,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
97,14,5.929,14,0.0548,0.0412,0.0619,3,0.0,0,0,0,3,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
237,38,5.184,13,0.0529,0.0591,0.0506,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
220,39,4.59,11,0.0732,0.0227,0.0455,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
89,15,4.933,10,0.0286,0.0,0.0449,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
188,31,5.065,12,0.1088,0.0213,0.0319,3,0.0,0,0,0,3,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
266,44,5.045,12,0.0233,0.0,0.0263,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
174,27,5.444,12,0.029,0.023,0.0287,3,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
98,16,5.125,13,0.0256,0.0,0.0408,3,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
173,29,4.966,10,0.1014,0.0231,0.0116,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,pt,document,syn_benign,synthetic
158,20,6.85,22,0.0847,0.0506,0.0696,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,calendar_invite,syn_benign,synthetic
159,21,6.048,12,0.0316,0.0063,0.195,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,tool_output,syn_benign,synthetic
182,27,5.741,12,0.0131,0.0,0.011,3,0.0,0,0,6,1,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
160,25,5.4,13,0.025,0.0563,0.0312,3,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
111,14,6.929,22,0.0645,0.0,0.036,5,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
101,17,4.941,9,0.037,0.0,0.0297,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
173,27,5.407,10,0.0152,0.0,0.0809,6,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
199,31,5.419,12,0.0385,0.0302,0.0302,3,0.0,0,0,0,0,1,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
207,35,4.829,12,0.0556,0.0048,0.029,10,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
138,21,5.571,16,0.0263,0.0,0.0217,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
166,30,4.533,10,0.0703,0.006,0.0422,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
182,27,5.741,10,0.034,0.011,0.033,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
199,35,4.629,10,0.0662,0.0101,0.0452,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
194,30,5.467,11,0.0329,0.0258,0.0361,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
256,43,4.953,12,0.0243,0.0,0.0273,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
175,27,5.481,14,0.0138,0.0,0.0171,3,0.0,0,0,0,2,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
108,18,5.0,10,0.0341,0.0,0.0185,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
171,27,5.333,12,0.0145,0.0117,0.0234,3,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
176,32,4.5,9,0.0292,0.0114,0.0284,3,0.0,0,0,0,0,1,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
308,50,5.12,14,0.0366,0.013,0.0195,7,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,document,syn_benign,synthetic
113,14,7.071,16,0.0323,0.0088,0.0354,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
122,20,5.1,12,0.0202,0.0164,0.0082,3,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
86,13,5.615,14,0.029,0.0,0.0465,3,0.0,0,0,0,3,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
263,38,5.921,14,0.0283,0.0228,0.0266,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,rag_chunk,syn_benign,synthetic
127,20,5.35,12,0.0206,0.0157,0.063,3,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
103,19,4.421,9,0.0253,0.0194,0.0291,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
91,14,5.5,11,0.0588,0.044,0.0549,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
128,21,5.095,18,0.02,0.0156,0.0391,3,0.0,0,0,0,2,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
143,20,6.15,16,0.0947,0.049,0.1469,4,0.0,0,0,0,0,1,0,benign,,,,,generic,0,none,en,api_response,syn_benign,synthetic
152,27,4.63,9,0.0172,0.0263,0.0329,3,0.0,0,0,1,2,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
102,17,5.0,9,0.025,0.0196,0.0294,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
203,32,5.344,12,0.0987,0.064,0.0246,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,pt,support_ticket,syn_benign,synthetic
115,16,6.188,16,0.0337,0.0348,0.0435,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
86,17,4.059,8,0.0294,0.0,0.0116,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
101,14,6.214,13,0.0476,0.0,0.0297,3,0.0,0,0,2,3,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
238,37,5.351,16,0.0372,0.0,0.042,10,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
251,37,5.784,13,0.0242,0.0,0.0279,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,web_page,syn_benign,synthetic
128,17,6.529,14,0.0577,0.0312,0.0234,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
139,21,5.619,14,0.027,0.0,0.0504,3,0.0,0,0,4,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
116,14,7.286,26,0.0233,0.069,0.0603,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
120,21,4.714,10,0.0449,0.0333,0.05,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
87,12,6.25,14,0.0282,0.0,0.046,3,0.0,0,0,1,1,0,0,benign,,,,,generic,0,none,pt,email,syn_benign,synthetic
109,15,6.333,12,0.022,0.0,0.0367,2,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
130,18,6.222,12,0.0312,0.0692,0.0462,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,support_ticket,syn_benign,synthetic
93,14,5.643,10,0.0256,0.0,0.0108,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,document,syn_benign,synthetic
110,17,5.471,10,0.033,0.0,0.0182,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
108,16,5.75,11,0.0341,0.0,0.037,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
83,13,5.385,10,0.0308,0.0241,0.0361,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
126,18,6.0,13,0.0645,0.0714,0.0397,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
101,16,5.312,11,0.0263,0.0198,0.0693,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
85,15,4.667,11,0.0308,0.0235,0.0353,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
181,23,6.652,18,0.0246,0.0221,0.1492,5,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,html_metadata,syn_benign,synthetic
255,39,5.538,12,0.0238,0.0,0.0235,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,pt,web_page,syn_benign,synthetic
222,40,4.5,11,0.0723,0.0225,0.0405,8,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
96,17,4.647,9,0.0274,0.0208,0.0417,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,product_review,syn_benign,synthetic
132,18,6.333,13,0.0306,0.0682,0.0455,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,support_ticket,syn_benign,synthetic
217,39,4.513,11,0.0741,0.023,0.0415,8,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,pdf_text,syn_benign,synthetic
80,13,5.154,11,0.0312,0.0,0.0375,3,0.0,0,0,0,1,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
98,16,5.125,13,0.0274,0.0408,0.051,3,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
270,37,6.297,13,0.0223,0.0,0.0333,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
139,18,6.722,16,0.0968,0.0504,0.1511,4,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,en,api_response,syn_benign,synthetic
104,19,4.474,10,0.0779,0.0385,0.0385,3,0.0,0,0,2,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
126,16,6.875,16,0.0189,0.0,0.0317,3,0.0,0,0,2,4,0,0,benign,,,,,generic,0,none,fr,email,syn_benign,synthetic
199,37,4.297,9,0.0592,0.005,0.0302,10,0.0,0,0,1,0,1,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
199,36,4.444,11,0.0588,0.005,0.0302,10,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
85,13,5.538,9,0.0625,0.0471,0.0471,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,rag_chunk,syn_benign,synthetic
259,45,4.756,12,0.0242,0.0,0.027,3,0.0,0,0,0,0,1,0,benign,,,,,generic,0,none,en,web_page,syn_benign,synthetic
102,15,5.867,10,0.0588,0.0,0.0294,2,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
99,16,5.188,10,0.037,0.0,0.0202,3,0.0,0,0,0,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
151,27,4.63,10,0.0165,0.0132,0.0132,2,0.0,0,0,1,1,0,0,benign,,,,,generic,0,none,en,chat_log,syn_benign,synthetic
91,13,6.0,12,0.0286,0.022,0.0659,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,en,product_review,syn_benign,synthetic
97,14,5.929,12,0.0253,0.0,0.0412,3,0.0,0,0,3,0,0,0,benign,,,,,generic,0,none,en,email,syn_benign,synthetic
110,19,4.789,11,0.0568,0.0,0.0273,3,0.0,0,0,1,0,0,0,benign,,,,,generic,0,none,fr,web_page,syn_benign,synthetic
